product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,season_name_raw,season_spring,season_summer,season_fall,season_winter,season_all,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail,lf_category_l1,lf_category_l2,lf_category_l3,display_category_id,soldout,source_file,category_code,color_code
DMPA6A001G3,[REDA] 다크그레이 울 팬츠,닥스 남성,DM,1001,1,[26SS],봄,1,0,0,0,0,390000,351000,10,0,0,3,5.0,218,0,0,12,"79 (31):1, 82 (32):2, 85 (33):1, 88 (34):3, 91 (36):2, 94 (37):1, 97 (39):1, 100 (40):1",23,"진한 그레이:12, 진한 베이지:11",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,G3
DMJU4DT91W2,[클리어런스][TIMELESS CLASSIC][IMPORTED FABRIC] 캐시미어 100% 블루종,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,1690000,684450,59,0,0,16,5.0,173,0,6,2,"95:2, 100:0, 105:0, 110:0, 115:0",28,"진한 네이비:26, 브라운:2",남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,W2
DMSH6B109N2,네이비 크로셰 저지 반팔 셔츠,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,320000,288000,10,0,0,0,0.0,53,0,8,13,"95:1, 100:3, 105:5, 110:3, 115:1",32,"네이비:13, 흰색:19",남성의류,셔츠,반팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,N2
DMSW4DC71CG,[클리어런스][Signature Cashmere] 캐시미어 100% 풀터틀 스웨터,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,450000,182250,59,0,0,73,4.8,858,0,43,2,"95:2, 100:0, 105:0, 110:0, 115:0",22,"차콜 그레이:2, 캐멀:0, 네이비:19, 미색:0, 밝은 청록:1",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,CG
WMJU3C001K2,[클리어런스][스테디셀러]카키 단색 긴팔점퍼,닥스 남성,WM,1001,2,[23FW],가을,0,0,1,0,0,690000,248400,64,0,0,21,4.6,70,0,24,2,"095:0, 100:0, 105:2, 110:0, 115:0",2,"카키:2, 네이비:0",남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,K2
WMSH4C001CG,[클리어런스][스테디셀러] 차콜그레이 멜란지 울 긴팔캐주얼셔츠,닥스 남성,WM,1001,2,[24FW],가을,0,0,1,0,0,300000,121500,59,0,0,1,5.0,216,0,10,75,"095:32, 100:29, 105:10, 110:3, 115:1",75,차콜 그레이:75,남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,CG
DMSH6E060W2,브라운 레귤러핏 스트라이프 드레스 셔츠,닥스 남성,DM,1001,1,[26SS],"봄, 여름",1,1,0,0,0,270000,243000,10,0,0,1,5.0,219,0,4,9,"95:3, 100:2, 105:1, 110:2, 115:1",27,"블루:18, 브라운:9",남성의류,셔츠,긴팔드레스셔츠,,,daks_men_products_enriched_all.csv,SH,W2
DMTS6B501G2,[EXCLUSIVE][닥스훈트] 그레이 체크 배색 반팔 카라 티셔츠,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,159000,143100,10,0,0,297,4.8,80,28,5,479,"95:93, 100:164, 105:137, 110:48, 115:18, 120:19",4363,"밝은 블루:380, 블랙:487, 진한 초록:796, 그레이:479, 진한 베이지:379, 아이보리:480, 네이비:1001, 진한 레드:361",남성의류,티셔츠,반팔티셔츠,,,daks_men_products_enriched_all.csv,TS,G2
DMJU5D003N2,[LIMONTA] 네이비 후드 탈착 니트넥 구스다운 점퍼,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,890000,560700,37,0,0,22,4.6,1,0,97,25,"95:3, 100:7, 105:10, 110:2, 115:3",45,"그레이:7, 밝은 베이지:13, 네이비:25",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,N2
DMJA4C035BK,[클리어런스][INWOOL] 헤링본 조직물 자켓-셋업,닥스 남성,DM,1001,2,[24FW],가을,0,0,1,0,0,990000,400950,59,0,0,4,4.8,77,0,11,15,"46S (95S):2, 48S (100S):0, 50R (105R):4, 50S (105S):3, 52R (110R):4, 54L (115L):2, 54R (115R):0, 56L (120L):0",15,블랙:15,남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,BK
0DST6A041N3,[ZEGNA] 다크네이비 울엘라스틴 마이크로패턴 수트,닥스 남성 세트,0D,1001,1,[26SS],봄,1,0,0,0,0,1290000,1032000,20,0,0,0,0.0,436,0,6,0,,8,진한 네이비:8,남성의류,정장,,,,daks_men_products_enriched_all.csv,ST,N3
DMJU3D313K2,[클리어런스][NEW BIZ] 시그니처 구스다운 천연 양모피 탈착 트렌치 코트,닥스 남성,DM,1001,2,[23FW],겨울,0,0,0,1,0,720000,259200,64,0,0,120,4.8,116,0,72,2,"95:0, 100:0, 105:0, 110:0, 115:1, 120:1",2,"카키:2, 진한 네이비:0",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,K2
DMSH5BC13D2,린넨 혼방 버건디 마이크로패턴 써커 반팔 셔츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,180000,113400,37,0,0,16,4.9,1,0,2,25,"95:0, 100:13, 105:4, 110:8, 115:0",54,"블루:29, 와인:25",남성의류,셔츠,반팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,D2
DMSW5BC01BK,코튼 혼방 블랙 카라넥 반팔 스웨터,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,290000,182700,37,0,0,2,5.0,547,0,1,47,"95:12, 100:21, 105:12, 110:1, 115:1",159,"밝은 블루:66, 블랙:47, 네이비:13, 미색:33",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,BK
DMTS5BN03N2,코튼100% 네이비 스트라이프 반팔 카라 티셔츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,260000,159120,38,0,0,5,4.8,285,0,4,45,"95:6, 100:16, 105:17, 110:5, 115:1",118,"그레이:73, 네이비:45",남성의류,티셔츠,반팔티셔츠,,,daks_men_products_enriched_all.csv,TS,N2
DMJA6A003W2,[DRAGO] 브라운 울실크린넨 헌팅 자켓,닥스 남성,DM,1001,1,[26SS],봄,1,0,0,0,0,1090000,981000,10,0,0,0,0.0,24,0,2,13,"46S (95S):1, 48R (100R):1, 48S (100S):2, 50R (105R):1, 50S (105S):2, 52L (110L):1, 52R (110R):2, 54L (115L):1, 54R (115R):1, 56L (120L):1",13,브라운:13,남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,W2
DMPA4BC04G2,[반값세일][P.OLIVEIRA] 울폴리 노턱 써머 팬츠,닥스 남성,DM,1001,2,[24SS],여름,0,1,0,0,0,300000,148500,50,0,0,11,4.9,281,0,1,4,"76 (30):0, 79 (31):0, 82 (32):0, 85 (33):0, 88 (34):0, 91 (36):3, 94 (37):1, 97 (39):0, 100 (40):0",30,"블루:7, 그레이:4, 브라운:19",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,G2
DMNE5E002R2,투톤 레드 스퀘어 패턴 넥타이,닥스 남성,DM,1001,2,[25SS],"봄, 여름",1,1,0,0,0,190000,119700,37,0,0,1,5.0,52,0,2,6,XXX:6,6,"레드:6, 브라운:0",패션소품,넥타이,,,,daks_men_products_enriched_all.csv,NE,R2
DMSW4DT23N2,[클리어런스][ARGYLE]울100% 아가일패턴 라운드넥 스웨터,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,490000,198450,59,0,0,4,4.8,38,0,7,21,"95:4, 100:8, 105:6, 110:3",30,"네이비:21, 레드:9",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,N2
DMSW5AN70BK,[BOTTO GIUSEPPE] 실크 혼방 블랙 카라넥 솔리드 긴팔 스웨터,닥스 남성,DM,1001,2,[25SS],봄,1,0,0,0,0,450000,237600,47,0,0,2,4.5,33,0,3,6,"95:3, 100:1, 105:2, 110:0",9,"블랙:6, 그레이:3",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,BK
WMCO4D012B2,[클리어런스][스테디셀러] 블루 포켓배색 울캐시미어혼방 하프코트,닥스 남성,WM,1001,2,[24FW],겨울,0,0,0,1,0,1890000,765450,59,0,0,2,4.0,72,0,27,35,"095:12, 100:9, 105:10, 110:4",35,블루:35,남성의류,코트,하프코트,,,daks_men_products_enriched_all.csv,CO,B2
DMSW5D302CG,차콜그레이 울100% 체크 풀집업 스웨터,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,329000,207270,37,0,0,51,4.9,717,0,67,27,"95:11, 100:14, 105:2, 110:0, 115:0, 120:0",132,"차콜 그레이:27, 네이비:105",남성의류,가디건,기본가디건,,,daks_men_products_enriched_all.csv,SW,CG
DMMU5F021N2,[선물포장] 네이비 울캐시 니트고리 머플러,닥스 남성,DM,1001,2,[25FW],"가을, 겨울",0,0,1,1,0,220000,138600,37,0,0,19,4.6,908,0,72,11,XXX:11,63,"그레이:52, 네이비:11",패션소품,남성머플러,,,,daks_men_products_enriched_all.csv,MU,N2
WMPA4D002N3,[클리어런스][스테디셀러] 네이비 멜란지 울캐시미어혼방 팬츠,닥스 남성,WM,1001,2,[24FW],겨울,0,0,0,1,0,340000,137700,59,0,0,34,4.9,1,0,9,10,"31(79cm):0, 32(82cm):0, 33(85cm):0, 34(88cm):2, 36(91cm):2, 37(94cm):4, 39(97cm):1, 40(100cm):1",33,"밝은 그레이:0, 네이비:23, 진한 네이비:10",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,N3
DMJA5B011W2,[PIACENZA] LONDON-FIT 브라운 써커 조직감 자켓,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,990000,623700,37,0,0,3,5.0,177,0,3,3,"46S (95S):0, 48R (100R):0, 48S (100S):0, 50R (105R):2, 50S (105S):0, 52L (110L):0, 52R (110R):1, 54L (115L):0, 54R (115R):0, 56L (120L):0",3,브라운:3,남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,W2
WMPA4C302I3,[클리어런스][스테디셀러] 베이지 단색 팬츠,닥스 남성,WM,1001,2,[24FW],가을,0,0,1,0,0,189000,76540,59,0,0,48,4.7,509,0,33,2,"31(79cm):0, 32(82cm):0, 33(85cm):0, 34(88cm):0, 36(91cm):0, 37(94cm):0, 39(97cm):2, 40(100cm):0",3,"진한 베이지:2, 진한 네이비:1",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,I3
DMSH4BC02G2,[반값세일][COOL BLEND] 울혼방 체크 워셔블 긴팔셔츠,닥스 남성,DM,1001,2,[24SS],여름,0,1,0,0,0,220000,108900,50,0,0,12,4.9,231,0,0,18,"95:3, 100:9, 105:5, 110:0, 115:1",51,"블루:33, 그레이:18",남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,G2
DMJU5D004G2,그레이 니트넥 퀼팅 구스다운 점퍼,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,1090000,686700,37,0,0,12,4.9,581,0,47,14,"95:3, 100:5, 105:3, 110:1, 115:2",15,"그레이:14, 네이비:1",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,G2
DMJA6B084G1,[OBS][COLOMBO] 라이트그레이 실크혼방 헤링본 자켓,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,1590000,1431000,10,0,0,0,0.0,12,0,2,1,"48S (100S):0, 50R (105R):1, 50S (105S):0, 52R (110R):0, 54L (115L):0, 54R (115R):0",1,밝은 그레이:1,남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,G1
0OST5B030N2,[스테디셀러] 네이비 단색 울혼방 수트,닥스 남성 세트,0O,1001,2,[25SS],여름,0,1,0,0,0,1090000,686700,37,0,0,0,0.0,52,0,2,0,,88,네이비:88,남성의류,정장,,,,daks_men_products_enriched_all.csv,ST,N2
WMJA5B001B2,[스테디셀러] 블루 체크 울혼방 자켓,닥스 남성,WM,1001,2,[25SS],여름,0,1,0,0,0,990000,623700,37,0,0,0,0.0,30,0,3,48,"46S (95):4, 48R (100):3, 48S (100):5, 50R (105):13, 50S (105):2, 52L (110):5, 52R (110):12, 54L (115):4, 54R (115):0, 56L (120):0",48,블루:48,남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,B2
DMJA5B069N3,[SET-UP] 다크네이비 기능성 스트레치 자켓,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,790000,465780,41,0,0,0,0.0,21,0,6,50,"46S (95S):6, 48S (100S):8, 50R (105R):8, 50S (105S):7, 52R (110R):8, 54L (115L):3, 54R (115R):6, 56L (120L):4",50,진한 네이비:50,남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,N3
DMJU4DL93G3,[클리어런스][TIMELESS CLASSIC][LEATHER] 메리노 무통 점퍼,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,3290000,1332450,59,0,0,2,5.0,26,0,17,2,"95:1, 100:1, 105:0, 110:0, 115:0",2,진한 그레이:2,남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,G3
WMCO4D001G2,[클리어런스][스테디셀러] 그레이 포켓배색 캐시미어100% 하프코트,닥스 남성,WM,1001,2,[24FW],겨울,0,0,0,1,0,1890000,765450,59,0,0,8,4.9,430,0,21,2,"095:2, 100:0, 105:0, 110:0, 115:0",6,"그레이:2, 네이비:4",남성의류,코트,하프코트,,,daks_men_products_enriched_all.csv,CO,G2
DMJU5D003I1,[LIMONTA] 라이트베이지 후드 탈착 니트넥 구스다운 점퍼,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,890000,560700,37,0,0,22,4.6,1,0,94,13,"95:0, 100:8, 105:1, 110:2, 115:2",45,"그레이:7, 밝은 베이지:13, 네이비:25",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,I1
DMJA4D092I2,[클리어런스][PIACENCA] 로열 캐시미어 100% 글렌체크 자켓,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,1790000,724950,59,0,0,1,5.0,13,0,12,6,"48S (100S):1, 50R (105R):3, 50S (105S):1, 52R (110R):1, 54L (115L):0, 54R (115R):0",6,베이지:6,남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,I2
0DST5A061I1,[SET-UP][OLIMPIAS] 라이트베이지 워싱 린넨 조직감 자켓 & 면혼방 팬츠,닥스 남성 세트,0D,1001,2,[25SS],"봄, 여름",1,1,0,0,0,1080000,583200,46,0,0,2,4.0,206,0,4,0,,13,밝은 베이지:13,남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,ST,I1
0DST5B302N3,[LF몰단독][D-SET UP] 다크네이비 시어서커 블루종 점퍼 & 치노 팬츠,닥스 남성 세트,0D,1001,2,[25SS],"봄, 여름",1,1,0,0,0,508000,320040,37,0,0,58,4.9,666,0,8,0,,3,진한 네이비:3,남성의류,수트/셋업,캐주얼 셋업,,,daks_men_products_enriched_all.csv,ST,N3
DMSH5D501N1,[닥스훈트] 라이트네이비 스트라이프 셔츠,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,169000,106470,37,0,0,6,4.7,80,0,20,271,"95:60, 100:94, 105:66, 110:24, 115:12, 120:15",271,밝은 네이비:271,남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,N1
DMJU5D004N2,네이비 니트넥 퀼팅 구스다운 점퍼,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,1090000,686700,37,0,0,12,4.9,581,0,95,1,"95:0, 100:0, 105:1, 110:0, 115:0",15,"그레이:14, 네이비:1",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,N2
DMJU5AT73T3,블루 짜임패턴 울혼방 캐주얼점퍼,닥스 남성,DM,1001,2,[25SS],봄,1,0,0,0,0,890000,469920,47,0,0,2,4.5,46,0,7,10,"95:1, 100:5, 105:1, 110:3, 115:0",10,진한 청록:10,남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,T3
DMTR3D042I2,[클리어런스][Imported Fabric] 스웨이드 다운 베이지 트렌치코트,닥스 남성,DM,1001,2,[23FW],겨울,0,0,0,1,0,990000,356400,64,0,0,25,4.8,108,0,25,2,"95:1, 100:0, 105:0, 110:1, 115:0",3,"베이지:2, 카키:1",남성의류,코트,트렌치코트,,,daks_men_products_enriched_all.csv,TR,I2
WMSH3D013K2,[클리어런스][스테디셀러]카키 버튼다운 면 긴팔캐주얼셔츠,닥스 남성,WM,1001,2,[23FW],겨울,0,0,0,1,0,200000,72000,64,0,0,10,4.2,75,0,14,5,"095:2, 100:0, 105:0, 110:0, 115:3",5,카키:5,남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,K2
WMJU4B003G1,[반값세일][스테디셀러]그레이 나일론혼방 집업 점퍼,닥스 남성,WM,1001,2,[24SS],여름,0,1,0,0,0,550000,272250,50,0,0,12,4.8,1,0,1,20,"095:0, 100:2, 105:6, 110:7, 115:5",78,"밝은 블루:15, 밝은 그레이:20, 베이지:13, 밝은 네이비:30",남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,G1
DMPA6B305N3,[EXCLUSIVE] 다크네이비 코튼혼방 치노 하프 팬츠,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,159000,143100,10,0,0,25,4.4,13,0,1,77,"79 (31):9, 82 (32):17, 85 (33):16, 88 (34):17, 91 (36):5, 94 (37):3, 97 (39):3, 100 (40):7",148,"밝은 베이지:71, 진한 네이비:77",남성의류,팬츠,하프팬츠(5부~7부),,,daks_men_products_enriched_all.csv,PA,N3
DMPA5D003I1,[BLUE TASMANIA] 라이트베이지 울팬츠,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,350000,220500,37,0,0,2,5.0,703,0,13,25,"79 (31):2, 82 (32):4, 85 (33):6, 88 (34):4, 91 (36):4, 94 (37):1, 97 (39):2, 100 (40):2",160,"블랙:57, 진한 그레이:35, 밝은 베이지:25, 진한 네이비:43",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,I1
0DST5C043G1,[V.B.C] 라이트그레이 조직감 수트,닥스 남성 세트,0D,1001,2,[25FW],가을,0,0,1,0,0,1290000,812700,37,0,0,0,0.0,113,0,1,0,,12,밝은 그레이:12,남성의류,정장,,,,daks_men_products_enriched_all.csv,ST,G1
DMHE5F091I2,베이지 체크 캐시미어 100% 볼캡,닥스 남성,DM,1001,2,[25FW],"가을, 겨울",0,0,1,1,0,120000,75600,37,0,0,9,4.4,182,0,65,40,00F:40,40,베이지:40,패션소품,모자,남성야구모자,,,daks_men_products_enriched_all.csv,HE,I2
DMPA5BC06G2,[P.OLIVEIRA] 그레이 써머 울 패턴 팬츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,300000,189000,37,0,0,3,4.0,667,0,0,21,"76 (30):0, 79 (31):4, 82 (32):2, 85 (33):4, 88 (34):3, 91 (36):3, 94 (37):2, 97 (39):1, 100 (40):2",34,"그레이:21, 네이비:13",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,G2
DMSH5C013B2,블루  타탄체크 셔츠,닥스 남성,DM,1001,2,[25FW],가을,0,0,1,0,0,290000,182700,37,0,0,0,0.0,121,0,8,21,"95:3, 100:12, 105:4, 110:2",21,블루:21,남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,B2
DMSW4DT21G2,[클리어런스][Prime Wool]울100% 스트라입 라운드넥 스웨터,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,340000,137700,59,0,0,2,5.0,19,0,5,11,"95:0, 100:9, 105:1, 110:1",11,그레이:11,남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,G2
DMJU6B026T2,[SARTI] 터콰이즈 코튼실크 경량 블루종,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,990000,891000,10,0,0,0,0.0,79,0,2,6,"95:2, 100:2, 105:1, 110:1, 115:0",12,"그레이:6, 청록:6",남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,T2
DMSW5BN06G2,린넨 코튼 혼방 강연 그레이 카라넥 반팔 스웨터,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,280000,176400,37,0,0,8,4.6,626,0,2,42,"95:5, 100:15, 105:15, 110:5, 115:2",107,"블루:14, 그레이:42, 바이올렛:51",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,G2
WMPA4D002N2,[클리어런스][스테디셀러] 네이비 멜란지 울캐시미어혼방 팬츠,닥스 남성,WM,1001,2,[24FW],겨울,0,0,0,1,0,340000,137700,59,0,0,34,4.9,1,0,22,23,"31(79cm):0, 32(82cm):0, 33(85cm):3, 34(88cm):4, 36(91cm):4, 37(94cm):6, 39(97cm):4, 40(100cm):2",33,"밝은 그레이:0, 네이비:23, 진한 네이비:10",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,N2
DMSW5BC04N2,네이비 체크 면혼방 반팔니트,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,300000,189000,37,0,0,4,5.0,598,0,0,51,"95:5, 100:25, 105:13, 110:5, 115:3",131,"베이지:39, 네이비:51, 청록:41",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,N2
DMPA5D303B3,다크블루 테이퍼드핏 기모 데님 팬츠,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,259000,163170,37,0,0,121,4.9,467,0,45,35,"79 (31):4, 82 (32):8, 85 (33):0, 88 (34):0, 91 (36):1, 94 (37):1, 97 (39):8, 100 (40):13",72,"진한 블루:35, 진한 그레이:37",남성의류,데님팬츠,롱,,,daks_men_products_enriched_all.csv,PA,B3
DMJU4DN15BK,[클리어런스][IMPORTED FABRIC] 니트배색 경량 구스 다운 점퍼,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,790000,319950,59,0,0,25,4.9,405,0,66,34,"95:24, 100:10, 105:0, 110:0, 115:0",57,"블랙:34, 밝은 그레이:23",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,BK
WMNE4F023R2,[클리어런스][스테디셀러]레드 체크 실크 넥타이,닥스 남성,WM,1001,2,[24FW],"가을, 겨울",0,0,1,1,0,120000,48600,59,0,0,3,4.7,180,0,10,32,XXX:32,32,레드:32,패션소품,넥타이,,,,daks_men_products_enriched_all.csv,NE,R2
DMSW6B052G2,그레이 코튼폴리 조직체크 반팔 카라 스웨터,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,290000,261000,10,0,0,0,0.0,67,0,0,10,"95:1, 100:1, 105:6, 110:1, 115:1",25,"그레이:10, 네이비:8, 미색:7",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,G2
WMPA5B303G2,[스테디셀러] 그레이 워싱 면혼방 데님팬츠,닥스 남성,WM,1001,2,[25SS],여름,0,1,0,0,0,320000,201600,37,0,0,0,0.0,23,0,4,138,"31(79cm):12, 32(82cm):28, 33(85cm):34, 34(88cm):34, 36(91cm):13, 37(94cm):6, 39(97cm):6, 40(100cm):5",138,그레이:138,남성의류,데님팬츠,롱,,,daks_men_products_enriched_all.csv,PA,G2
0DST5A050G3,[V.B.C] 내추럴 스트레치 다크그레이 솔리드 수트,닥스 남성 세트,0D,1001,2,[25SS],봄,1,0,0,0,0,1090000,637650,41,0,0,0,0.0,545,0,10,0,,27,진한 그레이:27,남성의류,정장,,,,daks_men_products_enriched_all.csv,ST,G3
DMJU4DN15G1,[클리어런스][IMPORTED FABRIC] 니트배색 경량 구스 다운 점퍼,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,790000,319950,59,0,0,25,4.9,405,0,53,23,"95:18, 100:5, 105:0, 110:0, 115:0",57,"블랙:34, 밝은 그레이:23",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,G1
DMSW4BC01P1,[반값세일][WEAVE] 강연코튼 카라넥 반팔 스웨터,닥스 남성,DM,1001,2,[24SS],여름,0,1,0,0,0,250000,123750,50,0,0,81,4.7,1,0,1,33,"95:5, 100:14, 105:11, 110:2, 115:1",126,"블랙:2, 미색:28, 밝은 핑크:33, 핑크:31, 밝은 청록:28, 진한 청록:4",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,P1
DMTS6B004W2,브라운 소로나 피케 닥스훈트 반팔 티셔츠,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,220000,198000,10,0,0,0,0.0,78,0,5,20,"95:3, 100:9, 105:4, 110:3, 115:1",62,"네이비:42, 브라운:20",남성의류,티셔츠,반팔티셔츠,,,daks_men_products_enriched_all.csv,TS,W2
DMJA5A002B2,[DRAGO] LONDON-FIT 울실크 블루 린넨 헤링본 자켓,닥스 남성,DM,1001,2,[25SS],봄,1,0,0,0,0,1190000,680680,42,0,0,1,5.0,94,0,4,20,"46S (95S):1, 48R (100R):1, 48S (100S):4, 50R (105R):2, 50S (105S):4, 52L (110L):0, 52R (110R):6, 54L (115L):1, 54R (115R):1, 56L (120L):0",20,블루:20,남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,B2
DMJU4DT93W3,[클리어런스][ZEGNA] 릴렉스핏 방모 점퍼,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,1490000,603450,59,0,0,3,5.0,32,0,28,0,,14,진한 브라운:14,남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,W3
DMTS5BN04G2,[COOL TOUCH] 그레이 조직감 솔리드 반팔 카라 티셔츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,250000,157500,37,0,0,27,4.9,1,0,4,49,"95:8, 100:22, 105:7, 110:10, 115:2",204,"블랙:108, 진한 초록:47, 그레이:49",남성의류,티셔츠,반팔티셔츠,,,daks_men_products_enriched_all.csv,TS,G2
DMNE6E021D2,와인 DD로고 스퀘어 넥타이,닥스 남성,DM,1001,1,[26SS],"봄, 여름",1,1,0,0,0,120000,108000,10,0,0,1,5.0,320,0,4,65,XXX:65,101,"와인:65, 진한 네이비:36",,,,,,daks_men_products_enriched_all.csv,NE,D2
DMPA6B053G2,그레이 서커 레귤러핏 팬츠,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,290000,261000,10,0,0,1,1.0,56,0,0,17,"79 (31):1, 82 (32):3, 85 (33):3, 88 (34):3, 91 (36):2, 94 (37):2, 97 (39):2, 100 (40):1",31,"그레이:17, 네이비:14",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,G2
DMJU5D001G2,그레이 밍크퍼 카라 탈착 후드 구스다운 점퍼,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,1290000,812700,37,0,0,15,5.0,1,0,74,2,"95:0, 100:0, 105:1, 110:1, 115:0",6,"그레이:2, 진한 네이비:4",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,G2
