product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail
ARSW4D401B5,그레이쉬 블루《Merino Silky》카라넥 스웨터,알레그리,A001,1897,2,[24FW],390000,145310,62,0,0,14,4.8,144,0,9,2,"S (95):2, M (100):0, L (105):0, XL (110):0",5,"탁한 블루:2, 블랙:2, 차콜 그레이:1, 밝은 그레이:0"
ARJU5B302G3,다크 그레이《Airveil》윈드 브레이커,알레그리,A001,1897,2,[25SS],790000,497700,37,0,0,5,5.0,253,0,32,3,"48 (95):1, 50 (100):0, 52 (105):2, 54 (110):0",7,"블랙:4, 진한 그레이:3"
ARSW5B404B1,라이트블루《Preppy Crepe》카라넥 니트,알레그리,A001,1897,2,[25SS],350000,209470,40,0,0,31,5.0,1,0,2,10,"S (95):2, M (100):3, L (105):0, XL (110):5",77,"밝은 블루:10, 블랙:2, 크림:24, 베이지:16, 진한 네이비:4, 진한 오렌지:15, 진한 청록:6"
WXPA4F205CG,[클리어런스][스테디셀러] 차콜그레이 턱장식 울혼방 팬츠,알레그리 남성,WX,1897,2,[24FW],490000,176480,63,0,0,2,5.0,43,0,9,10,"078:0, 082:2, 086:3, 090:4, 094:1",30,"차콜 그레이:10, 밝은 브라운:20"
ARTS5D302BK,블랙《WarmTech》터틀넥,알레그리,A001,1897,2,[25FW],199000,125370,37,0,0,26,4.7,755,0,61,14,"95:5, 100:2, 105:7, 110:0",140,"탁한 블루:7, 블랙:14, 그레이:10, 진한 그레이:47, 베이지:30, 연베이지:20, 아이보리:8, 진한 브라운:4"
ARJA4C401G3,[클리어런스]그레이《Flex Wool》수트 자켓,알레그리,A001,1897,2,[24FW],790000,284540,63,0,0,5,4.6,56,0,10,5,"46 (90):2, 48 (95):0, 50 (100):3, 52 (105):0, 54 (110):0",12,"블랙:7, 진한 그레이:5"
ARPA6A130BK,블랙《Easy Care》TR 슬랙스,알레그리,A001,1897,1,[26SS],390000,351000,10,0,0,0,0.0,93,0,3,18,"78 (30):3, 82 (32):6, 86 (34):2, 90 (36):3, 94 (38):3, 098:1",38,"블랙:18, 진한 그레이:8, 진한 베이지:12"
ARPA4D202I1,라이트 베이지《Bouncy》스탠다드 핏 슬랙스,알레그리,A001,1897,2,[24FW],370000,137860,62,0,0,25,4.6,327,0,10,2,"78 (30):0, 82 (32):1, 86 (34):0, 90 (36):0, 94 (38):1",27,"블랙:6, 차콜 그레이:5, 그레이:7, 진한 그레이:7, 밝은 베이지:2, 진한 네이비:0"
ARTS6A201T2,터콰이즈블루《LuxCool》[New Regular Fit] 롱슬리브 티셔츠,알레그리,A001,1897,1,[26SS],190000,171000,10,0,0,3,5.0,71,0,0,16,"95:4, 100:6, 105:2, 110:4",68,"블랙:7, 아이보리:12, MULTI COLOR:12, 청록:16, 흰색:21"
WXPA5A102CG,[스테디셀러] 차콜그레이 테이퍼드 핏 슬림 원 턱 데님 팬츠,알레그리 남성,WX,1897,2,[25SS],390000,245700,37,0,0,2,5.0,68,0,7,8,"078:1, 082:0, 086:4, 090:1, 094:2",45,"연블루:22, 차콜 그레이:8, 네이비:15"
ARSW6A203BK,블랙《Pleated》가디건,알레그리,A001,1897,1,[26SS],450000,405000,10,0,0,0,0.0,15,0,6,29,"S (95):1, M (100):17, L (105):8, XL (110):3",65,"블랙:29, 진한 청록:36"
WXPA5A102N2,[스테디셀러] 네이비 테이퍼드 핏 슬림 원 턱 데님 팬츠,알레그리 남성,WX,1897,2,[25SS],390000,245700,37,0,0,2,5.0,68,0,11,15,"078:2, 082:3, 086:6, 090:1, 094:3",45,"연블루:22, 차콜 그레이:8, 네이비:15"
ARPA5A951BK,블랙《Twill Soft-Dyed》치노 팬츠,알레그리,A001,1897,2,[25SS],340000,198900,41,0,0,4,3.3,122,10,12,14,"78 (30):0, 82 (32):1, 86 (34):2, 90 (36):4, 94 (38):2, 098:5",36,"블랙:14, 그레이:15, 밝은 베이지:7"
ARTS6A101N3,네이비《Wool Terry》롱 슬리브 티셔츠,알레그리,A001,1897,1,[26SS],290000,261000,10,0,0,0,0.0,22,0,7,9,"95:3, 100:2, 105:1, 110:3",20,"크림:11, 진한 네이비:9"
WXSW5A102CR,[스테디셀러] 크림《Waffel Soft-Milano》라운드 스웨터,알레그리 남성,WX,1897,2,[25SS],390000,245700,37,0,0,4,5.0,73,0,8,7,"00S:2, 00M:4, 00L:1, 0XL:0",14,"탁한 블루:4, 크림:7, 밝은 그레이:3"
ARJU5D605G2,Grey《X-Storm》[Italy Goose] Down Puffer Vest,프레스티지오 디 알레그리,B01N,1897,2,[25FW],1350000,850500,37,0,0,0,0.0,37,0,14,11,"048:3, 050:2, 052:2, 054:4",25,"블랙:14, 그레이:11"
